time,price_close_4_Year_CAGR,SPY_close_4_Year_CAGR,QQQ_close_4_Year_CAGR,XLK_close_4_Year_CAGR,XLF_close_4_Year_CAGR,GLD_close_4_Year_CAGR,AGG_close_4_Year_CAGR,DX-Y.NYB_close_4_Year_CAGR,WGMI_close_4_Year_CAGR,realized_price_4_Year_CAGR,thermocap_price_4_Year_CAGR,200_day_ma_price_close_4_Year_CAGR,Lagged_Energy_Value_4_Year_CAGR,price_close_2_Year_CAGR,SPY_close_2_Year_CAGR,QQQ_close_2_Year_CAGR,XLK_close_2_Year_CAGR,XLF_close_2_Year_CAGR,GLD_close_2_Year_CAGR,AGG_close_2_Year_CAGR,DX-Y.NYB_close_2_Year_CAGR,WGMI_close_2_Year_CAGR,realized_price_2_Year_CAGR,thermocap_price_2_Year_CAGR,200_day_ma_price_close_2_Year_CAGR,Lagged_Energy_Value_2_Year_CAGR
2019-08-14,148.89227760503246,10.074929495443264,14.486264291794694,17.935959791894796,8.097575431595128,7.510380559608665,3.612594770186117,0.36559868827839015,,110.4973405380329,70.15498185290457,129.3101577077773,124.18100189006167,52.660628528412246,9.374229129343625,13.630457918625648,16.829231203775883,3.7289859190407393,8.205811078574122,4.385482219062542,2.394820233986028,,105.8406527235495,109.00471810050445,94.1449259834219,147.46668439507266
2019-08-15,151.3124003570449,10.147560473411632,14.453369825295749,17.882288441568317,8.232554725140107,7.68880548094617,3.731324675639569,0.40398617362733535,,110.50438823930135,70.19341464363345,129.56482760344406,126.09327871369649,57.6499894379753,9.525285063296995,13.525753325982492,16.632496110267493,3.9467582185354066,8.98621830852473,4.701164495881649,2.260024048549525,,104.66962926664749,108.82385228860012,93.76982254337429,132.89224872919706
2019-08-16,151.99785343711784,10.39776718464025,14.671968472117403,18.27151394315516,8.652390041741587,7.445707525033396,3.6656906364797015,0.33910975764182005,,110.55296947279602,70.22943390214024,129.82370134384897,119.65937510650888,53.97055311678478,10.234237142384718,14.334001223650429,17.56371974711779,4.963014514351682,8.239375154120987,4.564441097318683,2.4567204894061057,,103.64915814635212,108.6744243756212,93.35564801124603,143.46311295860835
2019-08-17,156.60853299028884,10.477850013748924,14.81908352219332,18.42449654421625,8.673865096131106,7.450722003249499,3.7131882392857696,0.300283940134638,,110.59170810026089,70.25933873711725,130.09530271150535,114.03521576959706,54.326087046240204,11.10373800991562,15.521086601328493,18.730891230222646,5.876044990194518,7.965095543011214,4.488407090366198,2.385557805658789,,102.0368202755788,108.40970567057991,92.95890192594587,95.50978561954943
2019-08-18,159.5400255529011,10.697287151058287,15.008886634858243,18.62063360514865,8.922464389112728,7.092580508886814,3.6325081538537196,0.4325984997899379,,110.72344589850593,70.2893634701634,130.36558303580819,109.30117758243489,58.78209169519906,11.190678201135373,15.56198934645976,18.793301533487394,5.854539524550795,8.04892566143549,4.5216512627117345,2.4896123149147797,,101.17528657364878,108.21314480831315,92.62248179138071,115.32547181727976
2019-08-19,160.35421086737992,11.616490706887594,16.277032176864292,19.807437934407513,9.783483092834878,6.3182566203799695,3.5238644777380257,0.6720456917252093,,110.82703802443619,70.3344984712619,130.65656057033274,124.45187807576437,61.17623387036788,11.858465235196602,16.477353444739464,19.69282154995662,6.391012786067862,7.415180590063675,4.3836098877607865,2.5992068923382794,,100.11923446791306,108.06923818160313,92.32157256951028,140.43573474677865
2019-08-20,160.68655709876683,12.256555063502272,17.354973506278903,20.82631144767204,10.417811775776208,6.359114598328208,3.549700270619427,0.874263752194393,,110.95829462530963,70.37515772447706,130.9571182588889,115.34719652344148,61.76525644520907,11.42907382964684,16.02523124630453,19.391222970620127,5.675114211823673,7.833038915299184,4.5262412704747845,2.5157185957755512,,99.01396686038406,107.9552001205565,92.03646955265563,147.27886734850958
2019-08-21,157.11242704434142,12.4841827417147,17.614594096399514,21.18003461078708,10.542697150261304,6.274873336149134,3.5360375089596774,0.9025038269333097,,110.99708588218773,70.40900232443508,131.22057381654227,110.92983413184947,59.03738773070617,11.837677799971246,16.613470709951383,20.1123282439166,6.065181419993526,7.460386981814526,4.4606469467176835,2.7547551503108503,,98.43647032975036,107.8468341551083,91.74540598878296,153.50370417341938
2019-08-22,157.75078447024134,12.475523067728878,17.51938890558438,21.108023818246323,10.729230822607905,6.207337519501266,3.467614952854947,0.8691255752135474,,110.99098531737886,70.44506741701949,131.48620680694484,120.11350455491882,57.24404053616947,11.240339241714947,15.547442053368865,19.085757594324605,5.842993302266031,7.565085046837905,4.370068974066177,2.4395090587217227,,97.72719292679936,107.78065394019598,91.44030872191378,190.94491132856538
2019-08-23,164.9083769508164,12.954461628294522,17.727569148994114,21.307855018285405,11.227070247919624,6.868246108023102,3.5818961821534323,1.1404537033575357,,111.31879595029508,70.4853373896706,131.77218727239728,117.42855048865297,58.5452009626793,9.999687710593829,13.90752538876978,17.241443377985767,4.659402054916928,8.409731069540527,4.46300559031001,2.381726948249918,,97.08589274281516,107.56573122665772,91.15082324721628,126.03825025279387
2019-08-24,159.42578575429184,13.289224595369786,17.838436920682987,21.54846874420937,11.598779834071848,7.201987670992094,3.6433564450188083,0.8125334738000367,,111.62286686636,70.52936705074157,132.03738025295576,126.76524384849341,52.897706815219614,10.128096096983196,14.075517635130064,17.292216125955107,4.659402054916928,8.578033658811023,4.529403555672573,2.310361254816007,,96.54240405855327,107.4726405063077,90.79653731588704,193.72760477278712
2019-08-25,158.27470675475323,12.227188711328285,16.3997997832205,20.063510849097344,10.57327285972911,7.570960590361997,3.7644296490211504,0.6611330435627005,,111.74580079276338,70.56908224896463,132.30605360849793,117.40618854449765,52.096421419939155,9.999687710593829,14.195977474906396,17.30237266799419,4.51166292280476,8.378813151585174,4.491443047410315,2.607792245082563,,95.86821675202589,107.36010010901977,90.44297656547413,191.97662914620813
2019-08-26,160.32948959602754,11.850844695079665,16.108404503114926,19.787772866724683,10.16572989758393,7.559709091826905,3.717356102206182,0.6396890107940978,,111.81010538812038,70.6049630835988,132.58055651920185,118.57018093890423,54.23185935961759,10.606236928459056,15.055138947972901,18.112795517232662,5.010994163104976,8.386331928492963,4.46849752875178,2.8387269571243268,,95.40999829279073,107.2349532541339,90.12147714885117,169.23544055890196
2019-08-27,157.17014907170008,11.739576691770193,16.052607023633115,19.68280718806772,10.125885825186431,7.574811310717222,3.8231314685054585,0.48803963994592525,,111.85631060917878,70.63682524585187,132.82444363285273,110.3737748720257,52.56646616989964,10.389037117478072,14.933687272535124,18.022178886450856,4.691681112968782,8.903765469501025,4.633711865173118,2.7967766884775314,,94.98011257240482,107.0265892936487,89.77516242144804,119.97211392613724
2019-08-28,154.75504470844731,11.935755225104439,16.15629776750098,19.709608654180588,10.377322106463494,7.498984000864084,3.8254006111602346,0.5418290794388936,,111.90177245771706,70.67311673586147,133.05200116145522,115.00261161893323,48.947228585579424,10.774715806325275,14.961152254117893,17.962655482395885,5.511047321281293,7.896577381726377,4.619273316600903,3.2021736783854893,,94.37710190688806,106.86693426714284,89.38565669264949,151.0359894522564
2019-08-29,153.51567239191363,12.291494594533003,16.597769391572005,20.226792060329977,10.792592849455351,7.305918599280559,3.809465007511248,0.6185228103070761,,111.86251907428479,70.7120267893155,133.2686069131293,123.321836259022,43.45139242735383,11.416188035461005,15.609622463546625,18.727687836957486,6.479377794860031,7.625956473541673,4.511317236459478,3.2813052779265828,,93.049337518112,106.66152664623128,88.93671134329273,148.036406713553
2019-08-30,153.73992051198684,12.50694075973351,16.89205189835046,20.49467908807454,11.12127983727027,7.207404849968158,3.8512907639774996,0.7650172552346568,,111.86826848067825,70.74861499647957,133.4917965166949,119.0376763223548,44.36177359065485,11.128508875511557,14.798596575869594,18.285679968770285,6.44144459784477,7.513640810436195,4.566610235506174,3.200298362244114,,92.21839127000713,106.41373911809704,88.50902528034852,128.04224497354798
2019-08-31,154.83028595373628,13.362480489866257,17.82363026677849,21.480464771642072,12.041100620411171,7.1140170527008495,3.774523009340114,0.8967193013747377,,111.88789591020662,70.78707091532861,133.7362218084457,129.9793380820358,42.33355315845613,10.795736478774142,14.188419437764521,17.93331392087858,6.3767709772004855,6.888033421962492,4.495585547911363,3.3171630692928167,,90.98863667641561,106.17696946292408,88.05567385910385,137.86296878564804
2019-09-01,155.48470744316117,12.830839927799232,17.00720281387178,20.758197229444274,11.661331394789132,7.256719811909118,3.8078697817806706,0.7965460988681228,,111.93153938555152,70.8176869413656,134.0099717015204,122.35854160009887,40.68909215088028,10.717479917195494,14.266613758273028,17.98345679680502,6.226350468977682,6.786236176360183,4.614299153818346,3.2392091906287446,,89.88504862816671,105.89783614709249,87.57531927581886,121.02462974995012
2019-09-02,159.92677599010946,12.81064574563311,17.151231042297056,20.735499385662635,11.503959427431344,7.450142856763242,3.7697747138843996,0.6446050804155279,,111.99498154327175,70.85494412629971,134.2810846047839,130.90633548483487,50.329902501672684,10.717479917195494,14.266613758273028,17.98345679680502,6.226350468977682,6.786236176360183,4.614299153818346,3.2392091906287446,,89.25987490617413,105.6683633652113,87.2176749283711,132.48867361456826
2019-09-03,160.2975339528837,13.075720200645735,17.216042294015633,20.830042014990614,11.77327284566061,7.909611081438572,3.7089719844710656,0.6992697264662562,,112.09620656015788,70.89877834558642,134.5587385646528,128.67472747407626,51.47472309257712,10.393303071760652,13.71059151762022,17.26176227521745,5.6724587742179144,7.526530906109086,4.60191272462489,3.254862322144092,,88.96176050946256,105.49659642682103,86.87195635089502,150.723830042317
2019-09-04,158.8171512895399,13.395225605643034,17.63679683381021,21.34203009485156,12.045004130965209,8.077654064463236,3.7544817562024546,0.571818170201932,,112.15265290536887,70.93303087853438,134.83502644802735,120.77286052736436,53.35610461748814,11.01803644450603,14.528399672053482,18.25760434964252,6.186882592115395,7.861684520791368,4.693736094688905,2.9936555654644703,,88.38990150289456,105.26405185560428,86.56063236766605,114.96873907650328
2019-09-05,157.48127176201785,13.757927084011424,18.171878930452202,21.971175301977674,12.613381834100878,7.4232380629911665,3.642848797237641,0.5616028058125666,,112.2009047161999,70.97866624880868,135.09781544716657,134.64886273057908,53.96536928914257,12.132748165088403,16.094681862493722,20.019150821373223,8.433282694032872,5.972590306483183,4.255474345667221,3.2512348187076823,,88.08766221365723,105.03327262959363,86.26407645688225,124.05503697217117
2019-09-06,156.2294782855862,13.77987012199644,18.142596876170792,21.944984283880544,12.60312850980152,7.193607183380113,3.670235197438898,0.5564920066305712,,112.67411474001645,71.01983307184997,135.34733871972207,127.54456362001312,49.72537470977485,11.985030475265667,15.861102531977833,19.916154585110736,8.279608830891384,5.790105771208065,4.3673132696011585,3.2519241730856185,,88.23722786789658,104.84577330636075,85.9112521831698,135.67642021777354
2019-09-07,155.96104531544904,13.076033509637863,17.324316304426613,21.106287611519136,11.89358824735789,7.186129472332858,3.731987777232848,0.6481360135643266,,112.68638156118573,71.05883516334832,135.59939245798267,132.08721647920024,50.500862832763936,11.991853727976443,15.725636321453917,19.7110336584273,9.227675117428436,5.2437652210213015,4.239804230509181,3.6797044804096846,,87.214615071199,104.62263445615795,85.56661349004646,120.5245220500045
2019-09-08,156.8604301158115,13.457234373090143,17.65615622949621,21.50677700159107,12.282291391325973,7.53537674484166,3.7224830997877323,0.6140473815314351,,112.71876877433296,71.1056690676636,135.8516730797663,135.43787187988872,54.64515784695947,12.057679905615437,16.230107167312525,20.205125839113492,8.727969091649857,5.309538946559544,4.30111826183015,3.793162734145872,,87.07653926057257,104.44278851930284,85.2826379266281,140.3666711466238
2019-09-09,156.5924838796315,13.317668391444105,17.277000230752805,20.97648080289982,12.574615241400933,7.371662958352565,3.6413447831565193,0.7304859574253753,,112.79174548050656,71.13881823486854,136.09272626756157,117.34785378320271,54.414118356114116,12.085897392294797,16.10872097172329,19.75443762300739,9.556913599734562,5.112716319467769,4.0806625896478765,3.735125818490448,,86.97703286334708,104.26853434413283,85.01130261882766,122.56681540124417
2019-09-10,154.4067648040322,13.182654074539046,17.03126894755178,20.68078862815801,12.553455542407832,7.19666569525621,3.47053300074438,0.8146571059554519,,112.80773049039796,71.18506727474924,136.32076922850476,133.63661301366335,54.06341180652019,12.072730538412024,15.941590522746196,19.450539305786528,9.753352063839849,4.661975890766201,3.79979271599149,3.7615117226715844,,86.58236810344222,104.17806924258079,84.74287673401402,172.71659507162087
2019-09-11,155.64537953446504,13.383330894066647,17.305021619502003,20.994471127856663,12.714129665896866,7.358798959321677,3.4751397893409086,0.8965786030655787,,112.96330688586585,71.23271482984528,136.54983521999372,141.84168815411363,54.94533109920108,11.875445537602758,15.819929935632127,19.232838332697,9.120197779837703,5.716621799953381,3.9503043145725725,3.629958961395552,,86.66562668951394,104.03014282808928,84.48942118680324,145.08546707232674
2019-09-12,158.97243747202356,13.481388579635233,17.426756837856395,21.15780622884764,12.864144190120141,7.413948553073335,3.433758538365672,0.8095292769472628,,113.0065615476339,71.27215357775343,136.8062152477941,128.39440160897772,57.747824775892596,11.88065104255902,15.92144421246684,19.41301691518442,8.76955382735125,5.6704597003498725,3.9427327424694125,3.42307613768027,,86.48821839066979,103.83814068333366,84.28231780957465,118.02436677459399
2019-09-13,158.55971256082915,13.568041349726645,17.41085544637515,21.009762624214034,13.144305021574532,7.175790461159481,3.272203062433232,0.7808335905247432,,113.0678897115974,71.30896400022809,137.05568441492292,129.90593840839244,63.32275498522986,11.816658452525065,15.635250365555553,19.054821931254963,9.104021133252193,5.629307534701056,3.684366780986137,3.055358981734413,,86.77098677722893,103.66882511366798,84.12406419391993,122.74258869695433
2019-09-14,158.8534722360531,13.215903766003944,17.067560262364378,20.623092555020996,12.743272537516393,7.256662570629158,3.3884973874680258,0.6858317529289559,,113.10966312090281,71.3468627430473,137.3279636883508,129.23182534187094,78.4877274872249,11.834551176340247,15.976321276858974,19.25744671334433,9.213946068321066,5.398806991545246,3.6560884191447762,3.2788547660722367,,87.28330956212798,103.54544015253109,84.09685831782114,136.01543114416822
2019-09-15,159.00357615165981,12.971914244076622,16.903240136525355,20.498024105836343,12.56333124074429,6.902589328448783,3.4099262790598717,0.7359163416926329,,113.14361494147649,71.38488018281193,137.600342562397,132.9166491483952,66.05194449749638,11.759346861589414,15.777663034270484,19.014572926583597,9.052905656054055,5.662961609896522,3.6655012220950134,3.4192823887610357,,87.45589029832834,103.43077803531568,83.97375533343579,131.12338872467265
